Country,Year,SocialContribRate,GDP_perCapita_PPP,RelWealth,Core_EU,All_EU,Post_Socialist,LATAM,Colonizer,Post1945_Colony
Barbados,2001,24.191406720442846,15046.421895653979,86.74666274626675,0,0,0,1,0,0
Barbados,2002,25.106080347052167,15204.573336215073,87.29767019141491,0,0,0,1,0,0
Barbados,2003,20.188043486177886,16787.358402403126,91.64994058403842,0,0,0,1,0,0
Barbados,2004,24.245333645878738,16134.601925739691,89.19311913324721,0,0,0,1,0,0
Barbados,2005,21.788384704565487,17227.646800839684,91.14969841207493,0,0,0,1,0,0
Barbados,2006,20.788164135061223,18129.98017584443,94.6647981091054,0,0,0,1,0,0
Barbados,2007,19.99861124060091,18457.189450463564,95.90417792309209,0,0,0,1,0,0
Barbados,2008,17.070172896199068,17787.320657764685,90.35077037418617,0,0,0,1,0,0
Barbados,2009,15.159380883593537,18788.458451356146,90.7270362351342,0,0,0,1,0,0
Barbados,2010,19.43899629129725,19140.80705697524,92.03383413623973,0,0,0,1,0,0
Barbados,2011,17.076153929778652,19706.041325609036,92.58665770941651,0,0,0,1,0,0
Barbados,2012,19.62883150660099,15666.599209515281,73.68616106996099,0,0,0,1,0,0
Belarus,1990,20.990189979740766,4668.001497673566,34.09695518733851,0,0,1,0,0,0
Belarus,1991,30.491696877334387,3672.1015548865917,25.991134190377046,0,0,1,0,0,0
Belarus,1992,21.37348485887839,4543.989948467212,31.52280377895326,0,0,1,0,0,0
Belarus,1993,29.108135320002102,4292.992268382283,28.46178223169146,0,0,1,0,0,0
Belarus,1994,26.994144275786915,4592.365568823843,30.211127773391866,0,0,1,0,0,0
Belarus,1995,25.86382244877163,4738.466288697806,30.632388733781458,0,0,1,0,0,0
Belarus,1996,23.220120144404337,4478.138144416099,28.585039519369182,0,0,1,0,0,0
Belarus,1997,25.303971391938973,4673.640116356552,29.22751190721001,0,0,1,0,0,0
Belarus,1998,23.5368479133333,4512.72717600908,27.509478751151512,0,0,1,0,0,0
Belarus,1999,23.48314663583255,4591.462662174565,27.713581592453767,0,0,1,0,0,0
Belarus,2000,31.102154713732688,4263.683954342162,25.1645513110747,0,0,1,0,0,0
Belarus,2001,22.056228896135245,4581.100191718264,26.411272799191288,0,0,1,0,0,0
Belarus,2002,24.965002172862345,4633.473293921541,26.603273535473175,0,0,1,0,0,0
Belarus,2003,20.061801042614576,5031.07125483715,27.466940928233353,0,0,1,0,0,0
Belarus,2004,25.11759381718127,5589.677170859479,30.90009559030414,0,0,1,0,0,0
Belarus,2005,20.856520457406987,5304.4472115976705,28.06528187914402,0,0,1,0,0,0
Belarus,2006,23.376012737121513,6782.459526867832,35.4142782047591,0,0,1,0,0,0
Belarus,2007,27.25095822665673,4893.101221983419,25.42471872265532,0,0,1,0,0,0
Belarus,2008,31.110813017350026,5205.187491020277,26.439771835476684,0,0,1,0,0,0
Belarus,2009,25.698039583318305,5831.061057896916,28.157439805866986,0,0,1,0,0,0
Belarus,2010,19.19760390655725,4793.35911185106,23.04768112140657,0,0,1,0,0,0
Belarus,2011,23.280696319593034,6880.003493113109,32.324936192468186,0,0,1,0,0,0
Belarus,2012,23.601069077803718,7534.352077248858,35.43701305544099,0,0,1,0,0,0
Belgium,1990,23.129550848270362,13760.242375332018,100.51032928597878,1,1,0,0,1,0
Belgium,1991,23.40266533821369,17898.16770912814,126.6832280471039,1,1,0,0,1,0
Belgium,1992,20.220594849830057,19146.59476336521,132.82475458914422,1,1,0,0,1,0
Belgium,1993,19.647551089286296,20299.558149311284,134.5824933579421,1,1,0,0,1,0
Belgium,1994,18.590655430975517,19376.887829168154,127.47191513492855,1,1,0,0,1,0
Belgium,1995,22.236114191934146,16877.271510134127,109.10516402683525,1,1,0,0,1,0
Belgium,1996,19.73030243819533,18651.110766823447,119.05455373558968,1,1,0,0,1,0
Belgium,1997,13.818424249996314,21225.560315009257,132.73814444398465,1,1,0,0,1,0
Belgium,1998,19.564526023291172,17468.05605202246,106.48485894332482,1,1,0,0,1,0
Belgium,1999,22.19267408787097,22465.14693357674,135.59724391513979,1,1,0,0,1,0
Belgium,2000,22.239629324797043,18678.577617695508,110.2422294691192,1,1,0,0,1,0
Belgium,2001,17.37101416075725,21802.001401614754,125.69439271975888,1,1,0,0,1,0
Belgium,2002,22.46675433971579,21362.852500789137,122.65567804653543,1,1,0,0,1,0
Belgium,2003,19.987590383632266,23900.73743147062,130.48516109570957,1,1,0,0,1,0
Belgium,2004,22.587066154470417,24309.283360974543,134.38328487052925,1,1,0,0,1,0
Belgium,2005,19.99384854522679,23969.89763967809,126.82225065808024,1,1,0,0,1,0
Belgium,2006,18.549077951566378,27669.364013496357,144.47422075148413,1,1,0,0,1,0
Belgium,2007,18.096730411307856,26797.88038706717,139.24268889912065,1,1,0,0,1,0
Belgium,2008,19.462496170266867,24653.57697934213,125.22794834704392,1,1,0,0,1,0
Belgium,2009,23.13096328943927,27606.079497759914,133.3061880189791,1,1,0,0,1,0
Belgium,2010,15.09265218570503,27008.81410810691,129.86519901919195,1,1,0,0,1,0
Belgium,2011,26.806709236113758,29068.44914549647,136.57489633293883,1,1,0,0,1,0
Belgium,2012,14.383435288631212,28145.16602832031,132.37775534871622,1,1,0,0,1,0
Belize,1990,19.896474525392364,8542.893212818062,62.4007184215444,0,0,0,1,0,0
Belize,1991,20.115444789695864,5567.608151861214,39.40752956624891,0,0,0,1,0,0
Belize,1992,17.01203183284418,6982.682753262123,48.44063054233037,0,0,0,1,0,0
Belize,1993,21.67249342136394,7203.953798135631,47.760944206630626,0,0,0,1,0,0
Belize,1994,22.84532950257681,7493.588101848543,49.29697869938877,0,0,0,1,0,0
Belize,1995,19.774306311901917,6854.946479303875,44.31463104510323,0,0,0,1,0,0
Belize,1996,20.199330088659597,7737.599380054701,49.390969400911494,0,0,0,1,0,0
Belize,1997,21.987609606795093,8604.469196367076,53.80971140929296,0,0,0,1,0,0
Belize,1998,24.109871579189633,9660.3761735729,58.88942599673332,0,0,0,1,0,0
Belize,1999,22.158380341191688,9133.086075822255,55.12633876746536,0,0,0,1,0,0
Belize,2000,27.10391435064492,8476.252377955083,50.027415299729824,0,0,0,1,0,0
Belize,2001,23.61742155037857,8196.46510914801,47.254822406659706,0,0,0,1,0,0
Belize,2002,21.10876424244583,8456.272825792208,48.5520310153207,0,0,0,1,0,0
Belize,2003,19.82766111175297,7882.480502020994,43.03410056234036,0,0,0,1,0,0
Belize,2004,23.750185228228247,8237.569363830195,45.5378142589539,0,0,0,1,0,0
Belize,2005,21.249123604795507,10232.335553464098,54.13822970319691,0,0,0,1,0,0
Belize,2006,21.19808525982743,9626.262673690186,50.26305620368142,0,0,0,1,0,0
Belize,2007,24.410369169544683,8850.329353754181,45.98660935341312,0,0,0,1,0,0
Belize,2008,15.813280016511662,10451.92043077085,53.09057395317212,0,0,0,1,0,0
Belize,2009,18.991964687800213,9710.631976528071,46.89138608585121,0,0,0,1,0,0
Belize,2010,19.608317923969715,9800.549038692689,47.12351480197533,0,0,0,1,0,0
Belize,2011,20.520964779923304,10349.003432453017,48.62364909328081,0,0,0,1,0,0
Belize,2012,24.853818334955758,10241.193812295573,48.1683514532729,0,0,0,1,0,0
Benin,1990,26.656319893469636,2179.8153695741853,15.92224574265556,0,0,0,0,0,0
Benin,1991,22.762246025733077,2168.556249700159,15.349040772124924,0,0,0,0,0,0
Benin,1992,27.480410835246758,2264.5768503632166,15.709940494133287,0,0,0,0,0,0
Benin,1993,24.674468158092527,1999.0168719101637,13.253129595601147,0,0,0,0,0,0
Benin,1994,21.996390902615516,2675.771781048656,17.602710837848395,0,0,0,0,0,0
Benin,1995,29.069824761985245,1880.7845276224125,12.158559175999557,0,0,0,0,0,0
Benin,1996,22.94187119966891,2549.4002509899337,16.27343877635982,0,0,0,0,0,0
Benin,1997,20.84788733054886,2295.3801682785884,14.354603591565454,0,0,0,0,0,0
Benin,1998,27.940044816334364,2389.520900741351,14.566463222913068,0,0,0,0,0,0
Benin,1999,27.159921029452633,2288.592899788588,13.813703982112447,0,0,0,0,0,0
Benin,2000,26.02080002590743,2582.014851607061,15.239226433059521,0,0,0,0,0,0
Benin,2001,23.373083412058893,2395.9186819425554,13.813114593708347,0,0,0,0,0,0
Benin,2002,22.969440374106068,2132.9807512772613,12.246594891691398,0,0,0,0,0,0
Benin,2003,21.239400450829027,2940.4016993521623,16.05301052012173,0,0,0,0,0,0
Benin,2004,26.29672392663485,2469.874879443621,13.65362748832305,0,0,0,0,0,0
Benin,2005,26.169130215732388,2836.226546391868,15.006181477979869,0,0,0,0,0,0
Benin,2006,32.064912080661216,2474.0973059848784,12.918377168740145,0,0,0,0,0,0
Benin,2007,24.805986740777755,2510.852460622871,13.046473937350282,0,0,0,0,0,0
Benin,2008,20.531900671820676,2847.188764532808,14.462307349475441,0,0,0,0,0,0
Benin,2009,24.16405881196236,2843.9010431048987,13.732830378550315,0,0,0,0,0,0
Benin,2010,26.921759631719343,2821.3072389776435,13.565557696002054,0,0,0,0,0,0
Benin,2011,19.948595260779733,3022.351238005646,14.200183330946686,0,0,0,0,0,0
Benin,2012,26.00381450311033,2717.154261879284,12.779842256458828,0,0,0,0,0,0
Bermuda,1990,20.537047665325368,8390.786624169883,61.28967089094256,0,0,0,0,0,0
Bermuda,1991,25.50448680316836,7939.717872704183,56.1973217730256,0,0,0,0,0,0
Bermuda,1992,27.922110823515577,7997.91251448358,55.48353532787744,0,0,0,0,0,0
Bermuda,1993,20.147697686311943,11482.285828740356,76.12553164527232,0,0,0,0,0,0
Bermuda,1994,21.372893490462317,9948.012263304174,65.44354212962263,0,0,0,0,0,0
Bermuda,1995,25.259110054321496,10747.8496467531,69.48077465842944,0,0,0,0,0,0
Bermuda,1996,22.931193729618734,10281.26103090756,65.62777730381141,0,0,0,0,0,0
Bermuda,1997,22.969705752158475,9606.719439794417,60.07747704688617,0,0,0,0,0,0
Bermuda,1998,18.72750711666069,10599.421557273497,64.61382457474001,0,0,0,0,0,0
Bermuda,1999,20.30870286660996,10624.041624910316,64.12558830961547,0,0,0,0,0,0
Bermuda,2000,18.097868492264464,10212.103796388603,60.27252787264607,0,0,0,0,0,0
Bermuda,2001,19.02152043307363,11142.576539816451,64.23994594376686,0,0,0,0,0,0
Bermuda,2002,24.65503745881196,10776.980286978807,61.87646637286396,0,0,0,0,0,0
Bermuda,2003,18.232719834862124,12277.08886856742,67.02629671551486,0,0,0,0,0,0
Bermuda,2004,21.583406879910736,12178.989907921548,67.32624100548186,0,0,0,0,0,0
Bermuda,2005,25.024538759609687,14220.617419444407,75.23981678987516,0,0,0,0,0,0
Bermuda,2006,24.065575750717326,10497.617735590777,54.81279372220712,0,0,0,0,0,0
Bermuda,2007,22.56048117455981,14168.808255739492,73.62160482578176,0,0,0,0,0,0
Bermuda,2008,28.402707172789803,12317.019526639853,62.5643526845631,0,0,0,0,0,0
Bermuda,2009,26.85479396369883,13869.111175550517,66.97214438486583,0,0,0,0,0,0
Bermuda,2010,22.137551293474765,15175.329720972364,72.96681766580781,0,0,0,0,0,0
Bermuda,2011,21.019068546536776,12763.035360197895,59.96571136244182,0,0,0,0,0,0
Bermuda,2012,17.336268622310456,13495.171791347124,63.473086212611726,0,0,0,0,0,0
Bhutan,1990,23.39221850030117,20262.25311022455,148.00362352886077,0,0,0,0,0,0
Bhutan,1991,18.727585516096074,22029.75611066388,155.92661006109537,0,0,0,0,0,0
Bhutan,1992,14.424112047207588,17119.112044331523,118.7595958537301,0,0,0,0,0,0
Bhutan,1993,21.404928070432973,19156.796652330577,127.00618600948212,0,0,0,0,0,0
Bhutan,1994,20.22045962753337,17448.24045463449,114.78420302041239,0,0,0,0,0,0
Bhutan,1995,24.170992148220492,16517.428169401264,106.77891320536517,0,0,0,0,0,0
Bhutan,1996,29.653500029458925,18293.910222152852,116.77445621370303,0,0,0,0,0,0
Bhutan,1997,17.989676824687685,19258.99158689026,120.43982675446321,0,0,0,0,0,0
Bhutan,1998,16.039992781804628,19188.4179510315,116.97214462650982,0,0,0,0,0,0
Bhutan,1999,18.797259610212453,21408.014606622033,129.21650532426895,0,0,0,0,0,0
Bhutan,2000,19.06292004408761,23304.8957426992,137.54707220246678,0,0,0,0,0,0
Bhutan,2001,22.0688919133044,24385.34624944321,140.5880694906202,0,0,0,0,0,0
Bhutan,2002,24.768391494399204,21723.570187784222,124.72675317473407,0,0,0,0,0,0
Bhutan,2003,28.641592875472643,24307.07653239334,132.70355386268642,0,0,0,0,0,0
Bhutan,2004,20.265152453061432,21641.064685983853,119.6332000994673,0,0,0,0,0,0
Bhutan,2005,14.969057849982883,26907.608171527354,142.36537341277852,0,0,0,0,0,0
Bhutan,2006,20.92793264808831,26768.67962811032,139.77134161562088,0,0,0,0,0,0
Bhutan,2007,15.921936263126497,21905.04776088323,113.81936580928429,0,0,0,0,0,0
Bhutan,2008,13.073452265339753,22834.880875200306,115.98987380803155,0,0,0,0,0,0
Bhutan,2009,21.718989976456456,23726.30226083495,114.57124545463407,0,0,0,0,0,0
Bhutan,2010,23.973611320185597,24237.67190524818,116.54084748549344,0,0,0,0,0,0
Bhutan,2011,23.168357015022675,30616.311957865113,143.84735872261572,0,0,0,0,0,0
Bhutan,2012,12.613247088178131,27074.769195057237,127.34325919484164,0,0,0,0,0,0
"Bolivia, Plurinational State of",1990,20.76652396919335,4978.132683766094,36.362277758392345,0,0,0,0,0,0
"Bolivia, Plurinational State of",1991,20.41033201812277,5031.878996566573,35.61563869481293,0,0,0,0,0,0
"Bolivia, Plurinational State of",1992,27.977954603549257,6110.527185001171,42.39026750130177,0,0,0,0,0,0
"Bolivia, Plurinational State of",1993,23.796636677437384,4988.89128899391,33.075470107574624,0,0,0,0,0,0
"Bolivia, Plurinational State of",1994,26.277086298870714,4774.454898753772,31.409012377794838,0,0,0,0,0,0
"Bolivia, Plurinational State of",1995,21.657725994622393,6174.8733652079945,39.91821610213583,0,0,0,0,0,0
"Bolivia, Plurinational State of",1996,22.428241167422133,5682.98125015339,36.27584464450465,0,0,0,0,0,0
"Bolivia, Plurinational State of",1997,27.63461853721056,4923.11605142756,30.787657892206077,0,0,0,0,0,0
"Bolivia, Plurinational State of",1998,20.50585735867685,5468.980032323256,33.338773677588215,0,0,0,0,0,0
"Bolivia, Plurinational State of",1999,25.60964425465333,5934.2786070449965,35.81867619735894,0,0,0,0,0,0
"Bolivia, Plurinational State of",2000,16.8146195064822,5793.039644861993,34.19091211996544,0,0,0,0,0,0
"Bolivia, Plurinational State of",2001,23.962735397057003,5737.867646228763,33.080347809062154,0,0,0,0,0,0
"Bolivia, Plurinational State of",2002,18.255204570992817,7962.654992076089,45.717904342018244,0,0,0,0,0,0
"Bolivia, Plurinational State of",2003,18.154428378653844,5732.417135493042,31.295911916412834,0,0,0,0,0,0
"Bolivia, Plurinational State of",2004,26.337333906178284,5652.596279179118,31.247916475501093,0,0,0,0,0,0
"Bolivia, Plurinational State of",2005,22.587244493342457,7887.319274599143,41.73099097460116,0,0,0,0,0,0
"Bolivia, Plurinational State of",2006,27.779888442690172,6612.859615926308,34.52872062704079,0,0,0,0,0,0
"Bolivia, Plurinational State of",2007,25.506443047424128,7193.503027395903,37.37768396869066,0,0,0,0,0,0
"Bolivia, Plurinational State of",2008,22.46893587868981,6849.273327078002,34.790912780600394,0,0,0,0,0,0
"Bolivia, Plurinational State of",2009,24.328129772444285,6501.63245723356,31.395542378431628,0,0,0,0,0,0
"Bolivia, Plurinational State of",2010,19.431037280278108,7651.343338741842,36.789591037676395,0,0,0,0,0,0
"Bolivia, Plurinational State of",2011,27.13701146759565,7012.377081624913,32.946878871203076,0,0,0,0,0,0
"Bolivia, Plurinational State of",2012,21.039174767579798,9515.80720575919,44.756573720759754,0,0,0,0,0,0
Bosnia and Herzegovina,1990,27.86768931049243,917.1756190135924,6.699418583308439,0,0,0,0,0,0
Bosnia and Herzegovina,1991,27.311800934599137,883.2336932702757,6.251527933017373,0,0,0,0,0,0
Bosnia and Herzegovina,1992,26.45703923268053,1001.4347948832711,6.947205626449561,0,0,0,0,0,0
Bosnia and Herzegovina,1993,26.27750770537081,1143.822552148838,7.583341957246402,0,0,0,0,0,0
Bosnia and Herzegovina,1994,24.68553665655801,1114.6583599484923,7.332840914210559,0,0,0,0,0,0
Bosnia and Herzegovina,1995,27.44434419947846,1100.6612077165487,7.115357570314651,0,0,0,0,0,0
Bosnia and Herzegovina,1996,21.990553061400938,1308.0132808169062,8.349365320637334,0,0,0,0,0,0
Bosnia and Herzegovina,1997,26.368581078887175,1224.8609064635987,7.659904450719525,0,0,0,0,0,0
Bosnia and Herzegovina,1998,26.19206379583045,1279.3693388600275,7.799005406165478,0,0,0,0,0,0
Bosnia and Herzegovina,1999,26.60600740242217,1230.9505280867968,7.429886815250879,0,0,0,0,0,0
Bosnia and Herzegovina,2000,25.948013389236475,1390.680241952348,8.207888924381383,0,0,0,0,0,0
Bosnia and Herzegovina,2001,28.478381429771282,1402.959764737071,8.08843979001951,0,0,0,0,0,0
Bosnia and Herzegovina,2002,28.76908876114066,1130.7669318300073,6.492343882030113,0,0,0,0,0,0
Bosnia and Herzegovina,2003,22.125147627705072,1436.533493996897,7.842699620504304,0,0,0,0,0,0
Bosnia and Herzegovina,2004,24.133052269429683,1534.5500749116968,8.483091698046808,0,0,0,0,0,0
Bosnia and Herzegovina,2005,23.97786310383223,1407.4696185558544,7.446776262517253,0,0,0,0,0,0
Bosnia and Herzegovina,2006,22.991969967581703,1519.2701019763392,7.932793973399447,0,0,0,0,0,0
Bosnia and Herzegovina,2007,24.771626476391933,1645.6535530945225,8.550871278605308,0,0,0,0,0,0
Bosnia and Herzegovina,2008,27.659976693505005,1479.3013132791343,7.514117265995897,0,0,0,0,0,0
Bosnia and Herzegovina,2009,28.19695099251622,1515.9381114471528,7.320269106886701,0,0,0,0,0,0
Bosnia and Herzegovina,2010,21.048179059140402,1761.119055733943,8.467905171768772,0,0,0,0,0,0
Bosnia and Herzegovina,2011,20.600549209015263,1820.1449836415204,8.551750085032396,0,0,0,0,0,0
Bosnia and Herzegovina,2012,31.01926463527972,1868.5228365354067,8.788395800169848,0,0,0,0,0,0
Bouvet Island,1990,26.101593052236975,5525.80957242579,40.36272941614726,0,0,0,0,0,0
Bouvet Island,1991,28.903209021446425,3644.020747144258,25.7923782378806,0,0,0,0,0,0
Bouvet Island,1992,22.42253304575417,4629.179036244401,32.113781956405916,0,0,0,0,0,0
Bouvet Island,1993,19.85082834565392,4920.057238781258,32.61911248454632,0,0,0,0,0,0
Bouvet Island,1994,27.908800633809882,4799.390217240992,31.57305073266835,0,0,0,0,0,0
Bouvet Island,1995,23.058793214885323,5209.325171379649,33.676312960375036,0,0,0,0,0,0
Bouvet Island,1996,19.40596459080005,5038.817596395184,32.1639921500523,0,0,0,0,0,0
Bouvet Island,1997,18.055179744072618,5018.905316776055,31.38669457963904,0,0,0,0,0,0
Bouvet Island,1998,16.126448534777186,5757.22006105522,35.095878114964314,0,0,0,0,0,0
Bouvet Island,1999,25.61532079926002,5775.938029908114,34.86294926963501,0,0,0,0,0,0
Bouvet Island,2000,22.80489273902195,6172.39601901735,36.42989911919968,0,0,0,0,0,0
Bouvet Island,2001,22.10550255835482,6048.882119251956,34.873429764868774,0,0,0,0,0,0
Bouvet Island,2002,27.557604773833546,5000.515078898709,28.710658726946193,0,0,0,0,0,0
Bouvet Island,2003,18.47891138618541,5688.929263111444,31.058491541845196,0,0,0,0,0,0
Bouvet Island,2004,21.45945711413542,5593.074523073965,30.918876372265725,0,0,0,0,0,0
Bouvet Island,2005,29.556871239175326,6261.253010407267,33.12764245622344,0,0,0,0,0,0
Bouvet Island,2006,23.084116006015037,6426.644144393946,33.556405718451444,0,0,0,0,0,0
Bouvet Island,2007,24.97359355250764,7954.901301681376,41.33393504166078,0,0,0,0,0,0
Bouvet Island,2008,20.998982755400707,6511.927889051774,33.077365203968505,0,0,0,0,0,0
Bouvet Island,2009,22.185656945161654,6684.762230433344,32.279852371816396,0,0,0,0,0,0
Bouvet Island,2010,26.33298862147859,6668.227266277798,32.06252068580976,0,0,0,0,0,0
Bouvet Island,2011,24.016754733800013,6386.449092532815,30.00602537763503,0,0,0,0,0,0
Bouvet Island,2012,20.15194262424123,7561.7650386374435,35.56594696517279,0,0,0,0,0,0
Brazil,1990,27.152649133269314,2034.4659806009684,14.860555508666398,0,0,0,1,0,0
Brazil,1991,17.76911471555152,2208.5105214035307,15.631837100548687,0,0,0,1,0,0
Brazil,1992,31.357118297810725,2202.003711554318,15.27585485598801,0,0,0,1,0,0
Brazil,1993,25.616239225642598,2502.1362056124617,16.588722118758557,0,0,0,1,0,0
Brazil,1994,26.219793128200283,2011.0937556402637,13.230090136635003,0,0,0,1,0,0
Brazil,1995,23.626063523270954,2456.1447310789194,15.8780448366374,0,0,0,1,0,0
Brazil,1996,28.960892517156594,2401.9770042648356,15.332400514964222,0,0,0,1,0,0
